#Thorlabs FTS
[SpectrumHeader]
#Date	20250820
#Time	16015344
#GMTTime	7015344
#Instrument	0
#InstrModel	CCS200
#Series	0
#InterferometerSerial	M00715914
#Type	emission
#ChannelIndex	0
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	10.000000
#TriggerMode	0
#AirMeasureOpt	0
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#WnrMin	9822.826172
#WnrMax	51245.773438
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#InstrStatus	0
#RefLaserLocked	0
#ChannelIndex	0
#AttenuationFilter	0
#Stitched	0
#ExcitationWavelength_nm	0
#SoftwareVersion	
#FirmwareVersion	
#Motor_FirmwareVersion	
#ReconstructionAlgorithms_SoftwareVersion	
#Sensor_FirmwareVersion	
#InstrSeriesIdentifier	MUN_CCS_SERIES
#Name	
#Comment	""
#ExtComment	""
#Source	
[Data]
1.951380463e+02	5.777765065e-03
1.953386536e+02	6.367378403e-03
1.955392761e+02	4.089326598e-03
1.957399139e+02	4.196528811e-03
1.959405670e+02	3.580114804e-03
1.961412506e+02	3.338909242e-03
1.963419342e+02	4.598537926e-03
1.965426483e+02	4.678939935e-03
1.967433777e+02	4.973746371e-03
1.969441223e+02	4.008924589e-03
1.971448975e+02	5.054148380e-03
1.973456726e+02	5.563360173e-03
1.975464783e+02	4.759341478e-03
1.977472992e+02	4.571737256e-03
1.979481354e+02	5.590160377e-03
1.981489868e+02	1.596869668e-03
1.983498535e+02	3.446111688e-03
1.985507507e+02	4.839743488e-03
1.987516479e+02	3.955323249e-03
1.989525757e+02	3.526513698e-03
1.991535187e+02	5.992169958e-03
1.993544769e+02	4.410933703e-03
1.995554504e+02	5.268553272e-03
1.997564545e+02	3.687317250e-03
1.999574585e+02	3.955323249e-03
2.001584930e+02	5.643761717e-03
2.003595428e+02	5.616961047e-03
2.005606079e+02	3.580114804e-03
2.007616882e+02	2.695694799e-03
2.009627991e+02	3.633716144e-03
2.011639099e+02	4.759341478e-03
2.013650513e+02	3.982123919e-03
2.015662079e+02	2.910099691e-03
2.017673798e+02	4.571737256e-03
2.019685669e+02	4.303731490e-03
2.021697845e+02	3.821320366e-03
2.023710022e+02	3.231706796e-03
2.025722504e+02	2.347286791e-03
2.027735138e+02	5.107749719e-03
2.029747925e+02	4.089326598e-03
2.031760864e+02	5.268553272e-03
2.033773956e+02	4.571737256e-03
2.035787201e+02	3.258507466e-03
2.037800751e+02	4.196528811e-03
2.039814453e+02	4.973746371e-03
2.041828308e+02	3.767719027e-03
2.043842316e+02	5.482958164e-03
2.045856476e+02	3.017302137e-03
2.047870941e+02	3.687317250e-03
2.049885406e+02	1.650470891e-03
