1.951380463e+02	1.726468559e-03
1.953386536e+02	1.967370976e-03
1.955392761e+02	3.613538865e-04
1.957399139e+02	8.966929163e-04
1.959405670e+02	-2.542860457e-04
1.961412506e+02	8.431590395e-04
1.963419342e+02	9.502268513e-04
1.965426483e+02	9.234598838e-04
1.967433777e+02	1.191129442e-03
1.969441223e+02	3.881208249e-04
1.971448975e+02	2.261807676e-03
1.973456726e+02	3.613538865e-04
1.975464783e+02	2.475943184e-03
1.977472992e+02	7.896251045e-04
1.979481354e+02	1.298197196e-03
1.981489868e+02	1.217896352e-03
1.983498535e+02	1.646167599e-03
1.985507507e+02	6.825572927e-04
1.987516479e+02	1.351731131e-03
1.989525757e+02	-1.672934624e-03
1.991535187e+02	2.020905027e-03
1.993544769e+02	-6.691738236e-05
1.995554504e+02	7.093242602e-04
1.997564545e+02	2.208273625e-03
1.999574585e+02	8.163920720e-04
2.001584930e+02	2.047671936e-03
2.003595428e+02	2.957748249e-03
2.005606079e+02	4.148877924e-04
2.007616882e+02	2.368875314e-03
2.009627991e+02	-1.739852014e-04
2.011639099e+02	8.163920720e-04
2.013650513e+02	1.030527754e-03
2.015662079e+02	1.485565910e-03
2.017673798e+02	9.502268513e-04
2.019685669e+02	-1.472182485e-04
2.021697845e+02	5.487225717e-04
2.023710022e+02	1.217896352e-03
2.025722504e+02	7.896251045e-04
2.027735138e+02	1.244663377e-03
2.029747925e+02	1.619400689e-03
2.031760864e+02	8.431590395e-04
2.033773956e+02	-9.234598838e-04
2.035787201e+02	8.966929163e-04
2.037800751e+02	2.810530132e-04
2.039814453e+02	1.565866754e-03
2.041828308e+02	1.217896352e-03
2.043842316e+02	1.244663377e-03
2.045856476e+02	1.351731131e-03
2.047870941e+02	2.716845833e-03
2.049885406e+02	6.691738236e-05
2.051900177e+02	1.164362533e-03
2.053915100e+02	6.557903835e-04
2.055930176e+02	1.191129442e-03
2.057945404e+02	6.022564485e-04
2.059960785e+02	7.896251045e-04
2.061976471e+02	-4.416547308e-04
2.063992157e+02	1.539099845e-03
2.066008148e+02	6.691738236e-05
2.068024292e+02	2.502710093e-03
2.070040588e+02	3.613538865e-04
2.072057190e+02	1.699701534e-03
2.074073792e+02	4.148877924e-04
2.076090698e+02	-6.825572927e-04
2.078107605e+02	-1.472182485e-04
2.080124817e+02	1.780002378e-03
2.082142181e+02	6.022564485e-04
2.084159698e+02	9.502268513e-04
2.086177521e+02	-1.351731131e-03
2.088195343e+02	1.030527754e-03
2.090213470e+02	-3.078199516e-04
2.092231750e+02	1.619400689e-03
2.094250183e+02	9.234598838e-04
2.096268768e+02	1.940604183e-03
2.098287506e+02	-1.003760728e-03
2.100306396e+02	3.386019729e-03
2.102325592e+02	-2.007521543e-04
2.104344788e+02	1.565866754e-03
2.106364288e+02	7.360912277e-04
2.108383942e+02	3.439553548e-03
2.110403748e+02	2.810530132e-04
2.112423859e+02	2.261807676e-03
2.114443970e+02	-1.739852014e-04
2.116464386e+02	6.290234160e-04
2.118484802e+02	1.164362533e-03
2.120505524e+02	2.275191073e-04
2.122526398e+02	-1.204512882e-04
2.124547577e+02	7.360912277e-04
2.126568756e+02	-7.628581952e-04
2.128590088e+02	1.512332819e-03
2.130611725e+02	5.754894810e-04
2.132633514e+02	2.395642456e-03
2.134655457e+02	2.797146561e-03
2.136677551e+02	4.951886367e-04
2.138699799e+02	8.966929163e-04
2.140722198e+02	2.101205755e-03
2.142744904e+02	2.770379651e-03
2.144767609e+02	3.345869191e-04
2.146790619e+02	3.078199516e-04
2.148813782e+02	1.432031975e-03
2.150837097e+02	-1.739852014e-04
2.152860718e+02	2.235040534e-03
2.154884338e+02	6.825572927e-04
2.156908112e+02	2.007521543e-04
2.158932190e+02	2.208273625e-03
2.160956421e+02	6.022564485e-04
2.162980804e+02	1.164362533e-03
2.165005341e+02	2.261807676e-03
2.167030029e+02	-2.007521543e-04
2.169055023e+02	1.324964222e-03
2.171080017e+02	9.234598838e-04
2.173105316e+02	1.672934624e-03
2.175130768e+02	-8.699260070e-04
2.177156219e+02	1.672934624e-03
2.179182129e+02	1.338347647e-05
2.181208038e+02	-7.360912277e-04
2.183234100e+02	6.557903835e-04
2.185260468e+02	1.913837157e-03
2.187286835e+02	4.951886367e-04
2.189313507e+02	1.672934624e-03
2.191340332e+02	2.368875314e-03
2.193367310e+02	2.047671936e-03
2.195394440e+02	6.290234160e-04
2.197421875e+02	1.458799001e-03
2.199449310e+02	9.502268513e-04
2.201477051e+02	1.565866754e-03
2.203504944e+02	1.164362533e-03
2.205532990e+02	1.030527754e-03
2.207561188e+02	-9.769938188e-04
2.209589539e+02	5.487225717e-04
2.211618042e+02	-3.881208249e-04
2.213646851e+02	-3.613538865e-04
2.215675659e+02	1.057294663e-03
2.217704773e+02	2.904214431e-03
2.219734039e+02	-9.368433530e-05
2.221763458e+02	1.324964222e-03
2.223793030e+02	4.951886367e-04
2.225822754e+02	7.093242602e-04
2.227852783e+02	8.966929163e-04
2.229882812e+02	1.806769404e-03
2.231913147e+02	-3.345869191e-04
2.233943634e+02	3.345869191e-04
2.235974274e+02	1.539099845e-03
2.238005066e+02	2.904214431e-03
2.240036011e+02	4.951886367e-04
2.242067261e+02	1.217896352e-03
2.244098511e+02	1.217896352e-03
2.246130066e+02	1.485565910e-03
2.248161774e+02	6.825572927e-04
2.250193481e+02	1.672934624e-03
2.252225647e+02	3.078199516e-04
2.254257812e+02	9.502268513e-04
2.256290131e+02	1.726468559e-03
2.258322754e+02	6.290234160e-04
2.260355377e+02	3.064816119e-03
2.262388306e+02	6.022564485e-04
2.264421387e+02	2.823913703e-03
2.266454620e+02	2.529477002e-03
2.268488007e+02	2.810530132e-04
2.270521545e+02	1.806769404e-03
2.272555237e+02	1.271430287e-03
2.274589233e+02	1.298197196e-03
2.276623383e+02	1.780002378e-03
2.278657532e+02	2.449176274e-03
2.280691986e+02	3.613538865e-04
2.282726593e+02	2.127972897e-03
2.284761505e+02	2.529477002e-03
2.286796417e+02	1.191129442e-03
