#Thorlabs FTS
[SpectrumHeader]
#Date	20250820
#Time	15491056
#GMTTime	6491056
#Instrument	0
#InstrModel	CCS200
#Series	0
#InterferometerSerial	M00715914
#Type	emission
#ChannelIndex	0
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	100.000000
#TriggerMode	0
#AirMeasureOpt	0
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#WnrMin	9822.826172
#WnrMax	51245.773438
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#InstrStatus	0
#RefLaserLocked	0
#ChannelIndex	0
#AttenuationFilter	0
#Stitched	0
#ExcitationWavelength_nm	0
#SoftwareVersion	
#FirmwareVersion	
#Motor_FirmwareVersion	
#ReconstructionAlgorithms_SoftwareVersion	
#Sensor_FirmwareVersion	
#InstrSeriesIdentifier	MUN_CCS_SERIES
#Name	
#Comment	""
#ExtComment	""
#Source	
[Data]
1.951380463e+02	9.054133669e-03
1.953386536e+02	1.164167095e-02
1.955392761e+02	1.147994958e-02
1.957399139e+02	6.412689574e-03
1.959405670e+02	7.787318900e-03
1.961412506e+02	7.922085933e-03
1.963419342e+02	1.218074095e-02
1.965426483e+02	9.350622073e-03
1.967433777e+02	1.064439118e-02
1.969441223e+02	7.679504808e-03
1.971448975e+02	9.081087075e-03
1.973456726e+02	1.121041458e-02
1.975464783e+02	1.201902051e-02
1.977472992e+02	9.970553219e-03
1.979481354e+02	9.835786186e-03
1.981489868e+02	7.436923217e-03
1.983498535e+02	1.007836778e-02
1.985507507e+02	8.299435489e-03
1.987516479e+02	1.250418369e-02
1.989525757e+02	7.140434347e-03
1.991535187e+02	7.625597529e-03
1.993544769e+02	1.088697277e-02
1.995554504e+02	7.140434347e-03
1.997564545e+02	9.431483224e-03
1.999574585e+02	7.275202312e-03
2.001584930e+02	9.862739593e-03
2.003595428e+02	7.356062531e-03
2.005606079e+02	7.922085933e-03
2.007616882e+02	1.067134459e-02
2.009627991e+02	9.323668666e-03
2.011639099e+02	9.485390037e-03
2.013650513e+02	1.083306596e-02
2.015662079e+02	1.045571640e-02
