#Thorlabs FTS
[SpectrumHeader]
#Date	20250820
#Time	15553051
#GMTTime	6553051
#Instrument	0
#InstrModel	CCS200
#Series	0
#InterferometerSerial	M00715914
#Type	emission
#ChannelIndex	0
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	100.000000
#TriggerMode	0
#AirMeasureOpt	0
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#WnrMin	9822.826172
#WnrMax	51245.773438
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#InstrStatus	0
#RefLaserLocked	0
#ChannelIndex	0
#AttenuationFilter	0
#Stitched	0
#ExcitationWavelength_nm	0
#SoftwareVersion	
#FirmwareVersion	
#Motor_FirmwareVersion	
#ReconstructionAlgorithms_SoftwareVersion	
#Sensor_FirmwareVersion	
#InstrSeriesIdentifier	MUN_CCS_SERIES
#Name	
#Comment	""
#ExtComment	""
#Source	
[Data]
1.951380463e+02	2.031741664e-02
1.953386536e+02	2.406334877e-02
1.955392761e+02	2.417114563e-02
1.957399139e+02	1.880826429e-02
1.959405670e+02	2.139538154e-02
1.961412506e+02	2.088334784e-02
1.963419342e+02	2.570724674e-02
1.965426483e+02	2.088334784e-02
1.967433777e+02	2.301233076e-02
1.969441223e+02	2.287758514e-02
1.971448975e+02	2.015572041e-02
1.973456726e+02	2.295843326e-02
1.975464783e+02	2.349741571e-02
1.977472992e+02	1.996707730e-02
1.979481354e+02	2.285063639e-02
1.981489868e+02	1.907775551e-02
1.983498535e+02	2.220385708e-02
1.985507507e+02	2.142233215e-02
1.987516479e+02	2.325487323e-02
1.989525757e+02	2.058690786e-02
1.991535187e+02	2.306623012e-02
1.993544769e+02	2.462927997e-02
1.995554504e+02	2.047911100e-02
1.997564545e+02	2.409029752e-02
1.999574585e+02	2.150317840e-02
2.001584930e+02	2.312012762e-02
2.003595428e+02	2.252724580e-02
2.005606079e+02	2.120673843e-02
2.007616882e+02	2.446758561e-02
2.009627991e+02	2.406334877e-02
2.011639099e+02	1.902385615e-02
2.013650513e+02	2.363216132e-02
2.015662079e+02	2.344351821e-02
2.017673798e+02	2.487182245e-02
2.019685669e+02	2.142233215e-02
2.021697845e+02	1.969758607e-02
2.023710022e+02	2.471012808e-02
2.025722504e+02	2.196131460e-02
2.027735138e+02	2.317402698e-02
2.029747925e+02	2.400944941e-02
2.031760864e+02	2.484487370e-02
2.033773956e+02	2.104504406e-02
2.035787201e+02	2.347046696e-02
2.037800751e+02	2.263504267e-02
2.039814453e+02	2.085639909e-02
2.041828308e+02	2.376690693e-02
2.043842316e+02	2.395555191e-02
2.045856476e+02	1.923944987e-02
2.047870941e+02	2.204216272e-02
2.049885406e+02	2.188046649e-02
2.051900177e+02	2.204216272e-02
2.053915100e+02	2.088334784e-02
2.055930176e+02	2.293148451e-02
2.057945404e+02	2.314707637e-02
2.059960785e+02	1.923944987e-02
2.061976471e+02	2.322792448e-02
2.063992157e+02	2.274283953e-02
2.066008148e+02	2.532995865e-02
2.068024292e+02	2.546470426e-02
2.070040588e+02	2.303928137e-02
2.072057190e+02	2.306623012e-02
2.074073792e+02	2.298538201e-02
2.076090698e+02	2.454843372e-02
2.078107605e+02	2.314707637e-02
2.080124817e+02	2.077555098e-02
2.082142181e+02	2.126063593e-02
2.084159698e+02	2.290453576e-02
